time,distance(meters),num_sats,flags
19691231_191402,100.00, 9, 1
19691231_191402,100.00, 9, 1
19691231_191402,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191403,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191404,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191405,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191406,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191407,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191408,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191409,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191410,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191411,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191412,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191413,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191414,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191415,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191416,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191417,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191418,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191419,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191420,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191421,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191422,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191423,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
19691231_191424,100.00, 9, 1
