time,speed(m/s),num_sats
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190722,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190723,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190724,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190725,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190726,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190727,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190728,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190729,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190730,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190731,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190732,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190733,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190734,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190735,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190736,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190737,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190738,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190739,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190740,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190741,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190742,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190743,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190744,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190745,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190746,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190747,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190748,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190749,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
19691231_190750,     0, 9
